cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
8,3.525818,-174.040041,2.2219356400E+02,-1.1287505000E+01,222.1934603,-11.2884791,0.3278,0.3293,0.0662,14.023,0.057,18.9,8.360E-01,14.037,0.155,7.0,1.268E+00,11.151,0.490,2.2,1.336E+00,7.419,null,1.0,8.137E-01,1,0,0.000,0.000,0.000,0.000,0000,ABCU,0,55228.562101,311849804,14.734,0.042,14.270,0.048,14.122,0.059
9,3.373354,-167.267373,2.2219357700E+02,-1.1287497000E+01,222.1933664,-11.2884110,0.3200,0.3112,-0.0811,14.003,0.056,19.3,1.055E+00,14.235,0.178,6.1,1.104E+00,11.268,null,null,1.410E+00,7.802,null,null,9.612E-01,1,0,0.000,0.000,0.000,0.000,0000,ABUU,0,55228.562228,311849804,14.734,0.042,14.270,0.048,14.122,0.059
16,1.928203,-120.345741,2.0606691200E+02,-5.2812830000E+00,206.0664478,-5.2815536,0.9138,0.9108,0.2703,15.568,0.183,5.9,8.708E-01,15.287,null,0.8,6.014E-01,10.214,0.190,5.7,9.676E-01,7.327,null,1.1,1.982E+00,1,0,0.000,0.000,0.000,0.000,0000,BUBU,0,55389.620875,null,null,null,null,null,null,null
