cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
5,2.265700,-111.826783,8.3017546000E+01,3.8755840000E+01,83.0167968,38.7556060,0.5861,0.6421,-0.0956,15.002,0.107,10.1,1.446E+00,15.329,0.419,2.6,1.351E+00,10.823,null,1.2,1.018E+00,7.876,null,null,6.906E-01,1,0,0.000,0.000,0.000,0.000,0000,ACUU,0,55264.857589,null,null,null,null,null,null,null
8,4.868410,-53.636492,8.3024311000E+01,3.8751357000E+01,83.0229146,38.7521588,0.5562,0.5998,-0.0795,14.889,0.098,11.0,1.134E+00,15.326,0.515,2.1,9.348E-01,11.249,0.504,2.2,1.279E+00,7.593,null,null,5.216E-01,1,0,0.000,0.000,0.000,0.000,0000,ACCU,0,55265.055982,238947091,15.842,0.083,15.353,0.114,14.839,null
13,4.598667,136.819967,8.3038454000E+01,3.8742397000E+01,83.0395747,38.7414655,0.2521,0.2533,-0.1048,13.704,0.047,23.2,1.319E+00,13.603,0.107,10.1,6.598E-01,10.937,null,0.9,1.432E+00,7.843,null,null,1.793E+00,1,0,0.000,0.000,0.000,0.000,0000,AAUU,0,55265.453021,238947047,14.466,0.033,14.048,0.040,13.820,0.056
14,4.719249,-2.554257,8.3043345000E+01,3.8739423000E+01,83.0432701,38.7407326,0.5598,0.5896,-0.2746,14.819,0.096,11.3,1.314E+00,15.439,0.457,2.4,1.148E+00,10.897,null,1.2,9.502E-01,7.908,null,null,1.258E+00,2,0,0.000,0.000,0.000,0.000,0000,ACUU,0,55265.585325,238947044,15.827,0.078,15.212,0.097,15.084,0.167
