cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
11,1.424073,-2.139907,2.5240560000E+02,-1.3650066000E+01,252.4055848,-13.6496707,1.1367,1.2204,-0.2831,15.673,0.193,5.6,1.722E+00,15.524,null,null,1.157E+00,11.085,null,0.5,8.306E-01,7.751,null,null,5.447E-01,1,0,0.000,0.000,0.000,0.000,000d,BUUU,1,55257.409732,null,null,null,null,null,null,null
13,3.046466,128.847215,2.5265580600E+02,-1.3675010000E+01,252.6564843,-13.6755408,1.7509,1.8709,-0.2773,16.064,0.299,3.6,1.051E+00,15.269,null,null,7.507E-01,11.128,null,0.4,1.151E+00,7.779,null,null,1.116E+00,1,0,0.000,0.000,0.000,0.000,0000,BUUU,1,55257.674467,1257639836,17.050,0.210,15.750,0.140,15.459,null
17,4.077555,5.082967,2.5315827900E+02,-1.3724342000E+01,253.1583823,-13.7232138,0.7443,0.9194,0.2773,15.381,0.141,7.7,7.528E-01,15.329,null,null,8.502E-01,10.788,0.340,3.2,1.745E+00,7.742,null,0.2,8.448E-01,1,0,0.000,0.000,0.000,0.000,0000,BUBU,1,55258.203684,1257719338,16.287,0.108,15.830,0.154,15.393,0.187
18,4.991091,-3.088792,2.5315840400E+02,-1.3724320000E+01,253.1583271,-13.7229356,0.8920,1.0540,0.2589,15.522,0.166,6.5,4.248E-01,15.111,null,0.7,6.351E-01,11.221,null,0.1,1.208E+00,7.076,null,1.9,9.608E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,1,55258.203811,1257719338,16.287,0.108,15.830,0.154,15.393,0.187
24,4.212215,0.946449,2.5379085500E+02,-1.3784844000E+01,253.7908749,-13.7836741,1.1194,1.3065,0.2315,15.829,0.224,4.8,6.691E-01,15.107,0.385,2.8,8.677E-01,11.290,null,null,1.098E+00,7.820,null,null,1.179E+00,1,0,0.000,0.000,0.000,0.000,0000,BCUU,0,55258.865331,null,null,null,null,null,null,null
25,2.844858,-106.913426,2.5385443200E+02,-1.3790815000E+01,253.8536535,-13.7910449,0.1701,0.1814,-0.0554,13.072,0.034,32.0,1.137E+00,13.043,0.075,14.4,8.605E-01,10.794,null,1.0,1.353E+00,7.677,null,null,6.142E-01,1,0,0.000,0.000,0.000,0.000,0000,AAUU,1,55258.931547,1257827515,13.698,0.029,13.297,0.027,13.131,0.034
42,1.465278,153.830810,2.5474890500E+02,-1.3873154000E+01,254.7490899,-13.8735193,0.9980,1.0457,-0.3105,15.458,0.168,6.5,6.246E-01,14.992,null,null,6.324E-01,10.582,null,1.8,1.268E+00,7.861,null,null,1.538E+00,1,0,0.000,0.000,0.000,0.000,0000,BUUU,1,55259.857797,1280609708,16.184,0.101,15.735,0.128,15.306,0.168
