cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
2,3.381045,62.490695,2.0228526300E+02,-2.5667300000E-01,202.2860960,-0.2562392,1.7311,1.9183,-0.1045,17.047,null,null,1.619E+00,15.532,null,null,8.193E-01,10.565,0.302,3.6,1.012E+00,7.657,0.471,2.3,1.142E+00,1,0,0.000,0.000,0.000,0.000,0000,UUBC,0,55209.504856,null,null,null,null,null,null,null
5,0.717098,26.989322,2.0237552000E+02,-2.5518800000E-01,202.3756104,-0.2550105,1.5145,1.6676,0.5117,16.872,null,null,5.616E-01,15.281,0.429,2.5,1.559E+00,10.355,0.232,4.7,1.314E+00,7.376,null,1.0,5.788E-01,1,0,0.000,0.000,0.000,0.000,0000,UCBU,0,55209.769593,null,null,null,null,null,null,null
8,0.985325,29.336988,2.0244275100E+02,-2.5387700000E-01,202.4428851,-0.2536384,1.5450,1.7734,0.5492,16.791,null,0.6,6.397E-01,15.338,null,0.3,1.497E+00,10.285,0.208,5.2,4.985E-01,7.359,null,1.1,1.543E+00,1,0,0.000,0.000,0.000,0.000,0000,UUBU,0,55209.968114,null,null,null,null,null,null,null
9,0.278749,152.210673,2.0246504200E+02,-2.5343200000E-01,202.4650781,-0.2535005,1.8438,2.0099,0.6157,17.081,null,null,1.018E+00,15.441,null,0.2,1.241E+00,10.434,0.245,4.4,9.430E-01,7.853,null,null,9.464E-01,2,0,0.000,0.000,0.000,0.000,0000,UUBU,0,55210.034202,null,null,null,null,null,null,null
13,3.934134,133.064696,2.0253175800E+02,-2.5188000000E-01,202.5325564,-0.2526262,2.1567,2.3324,0.4279,16.980,0.531,2.0,1.005E+00,14.656,null,1.8,1.189E+00,10.846,null,1.1,7.340E-01,7.309,null,1.1,6.950E-01,1,0,0.000,0.000,0.000,0.000,0000,CUUU,0,55210.232723,null,null,null,null,null,null,null
13,4.662672,-77.038754,2.0253175800E+02,-2.5188000000E-01,202.5304958,-0.2515895,1.6596,1.8378,0.5155,16.506,0.349,3.1,1.313E+00,14.797,null,1.7,1.303E+00,11.067,0.439,2.5,1.063E+00,7.513,null,0.6,1.588E+00,1,0,0.000,0.000,0.000,0.000,0000,BUCU,0,55210.232723,null,null,null,null,null,null,null
16,2.894619,48.498751,2.0266402300E+02,-2.4823100000E-01,202.6646252,-0.2476982,1.6779,1.8547,0.4740,16.257,null,1.7,1.176E+00,14.917,0.329,3.3,9.303E-01,10.596,null,1.9,8.096E-01,7.645,null,0.4,1.306E+00,1,0,0.000,0.000,0.000,0.000,0000,UBUU,0,55210.629765,null,null,null,null,null,null,null
33,1.808955,22.481454,1.8471092100E+02,4.3556980000E+00,184.7111137,4.3561623,1.1833,1.2463,0.3672,15.745,0.242,4.5,1.095E+00,15.074,null,1.0,7.062E-01,11.104,null,0.4,1.229E+00,7.866,null,null,3.403E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55365.212557,1203945069,16.619,0.155,16.105,0.191,15.143,null
45,1.956599,122.085669,1.8546569300E+02,3.8050080000E+00,185.4661545,3.8047193,1.7166,2.2798,1.3988,16.880,null,null,7.211E-01,14.821,null,0.8,2.197E+00,null,null,null,null,7.844,null,null,1.864E+00,2,0,0.000,0.000,null,0.000,0000,UUXU,0,55368.056898,null,null,null,null,null,null,null
