cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
1,0.640501,-61.790782,1.2721894200E+02,-7.8574000000E-01,127.2187852,-0.7856559,1.3219,1.5076,0.3401,16.640,null,1.2,6.820E-01,15.133,null,1.1,1.193E+00,10.351,0.197,5.5,1.139E+00,7.356,null,1.3,3.239E-01,1,0,0.000,0.000,0.000,0.000,0000,UUBU,1,55311.559422,null,null,null,null,null,null,null
2,0.790966,153.425030,1.2714613500E+02,-7.0631000000E-01,127.1462333,-0.7065065,0.8967,1.0081,0.2574,17.120,null,null,1.201E+00,15.393,null,0.2,7.665E-01,9.826,0.129,8.4,9.900E-01,7.172,0.297,3.7,1.278E+00,1,0,0.000,0.000,0.000,0.000,0000,UUBB,1,55311.691726,null,null,null,null,null,null,null
3,0.360301,-143.738566,1.2707354300E+02,-6.2694600000E-01,127.0734838,-0.6270267,0.9353,1.0923,0.3237,17.140,null,null,3.963E-01,15.153,0.362,3.0,7.512E-01,9.996,0.147,7.4,1.149E+00,7.623,0.423,2.6,2.241E+00,2,0,0.000,0.000,0.000,0.000,0000,UCBC,1,55311.824030,null,null,null,null,null,null,null
4,1.211002,12.899491,1.2703729600E+02,-5.8727900000E-01,127.0373711,-0.5869511,1.0864,1.2076,0.2905,16.691,null,1.0,1.187E+00,15.193,0.362,3.0,9.419E-01,10.129,0.171,6.3,1.517E+00,7.163,null,1.9,1.572E+00,1,0,0.000,0.000,0.000,0.000,0000,UCBU,1,55311.890246,null,null,null,null,null,null,null
5,0.751927,52.448542,1.2700116500E+02,-5.4764600000E-01,127.0013306,-0.5475187,1.0355,1.1786,0.2576,16.992,null,null,1.350E+00,15.122,0.363,3.0,1.052E+00,10.226,0.183,5.9,8.287E-01,7.876,0.502,2.2,1.317E+00,2,0,0.000,0.000,0.000,0.000,0000,UCBC,1,55311.956335,null,null,null,null,null,null,null
6,0.528381,-73.453438,1.2696502500E+02,-5.0801100000E-01,126.9648843,-0.5079692,1.0089,1.1008,0.3431,16.556,null,0.9,1.088E+00,15.170,0.472,2.3,1.166E+00,9.801,0.132,8.2,2.176E+00,7.394,null,0.9,1.568E+00,2,0,0.000,0.000,0.000,0.000,0000,UCBU,1,55312.022550,null,null,null,null,null,null,null
7,1.357294,86.670034,1.2689296500E+02,-4.2880800000E-01,126.8933414,-0.4287861,1.0865,1.1765,0.2196,17.062,null,null,1.240E+00,14.857,null,1.5,8.895E-01,10.181,0.173,6.3,1.521E+00,7.322,0.329,3.3,1.505E+00,1,0,0.000,0.000,0.000,0.000,0000,UUBB,1,55312.154855,null,null,null,null,null,null,null
