cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
2,2.847169,162.772828,1.0452199600E+02,8.9277700000E+00,104.5222331,8.9270146,1.3155,1.5073,-0.3950,16.083,0.243,4.5,1.496E+00,15.258,null,1.0,9.413E-01,10.653,null,1.8,7.490E-01,7.795,null,null,8.516E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55285.891387,693096507,16.612,0.121,16.119,0.177,15.386,null
9,4.605051,122.733719,1.0455020400E+02,8.9505840000E+00,104.5512933,8.9498923,1.6051,1.6946,-0.5427,16.165,0.269,4.0,8.022E-01,15.295,null,0.8,1.139E+00,11.141,null,0.6,1.037E+00,7.925,null,null,9.723E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55286.420730,null,null,null,null,null,null,null
11,2.466566,127.184695,1.0456105200E+02,8.9590940000E+00,104.5616046,8.9586799,0.3955,0.3775,0.0550,14.253,0.078,14.0,9.470E-01,14.207,0.161,6.7,6.819E-01,11.413,null,null,9.777E-01,7.795,null,0.2,8.451E-01,1,0,0.000,0.000,0.000,0.000,0000,ABUU,0,55286.619123,693121177,14.402,0.033,14.388,0.044,14.287,0.083
