cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
7,3.999944,-157.973948,3.3163109800E+02,-1.5773831000E+01,331.6306650,-15.7748610,0.1653,0.1954,0.0744,16.342,null,1.7,7.252E+00,11.009,0.035,30.8,5.425E+01,11.231,null,null,1.188E+00,7.588,null,0.5,1.694E+00,1,0,0.000,0.000,0.000,0.000,000d,UAUU,0,55335.345641,null,null,null,null,null,null,null
8,3.698515,-91.282954,3.3163110500E+02,-1.5773822000E+01,331.6300377,-15.7738450,0.1797,0.1954,-0.0370,13.151,0.043,25.1,2.474E+01,15.575,0.537,2.0,1.034E+00,10.944,null,0.8,9.010E-01,6.578,0.182,6.0,3.381E+00,1,0,0.000,0.000,0.000,0.000,0000,ACUB,0,55335.345768,null,null,null,null,null,null,null
9,1.138955,18.515488,3.3163455800E+02,-1.5773645000E+01,331.6346624,-15.7733450,0.1256,0.1109,-0.0323,12.311,0.027,40.1,3.283E+01,15.407,null,0.4,1.799E+00,11.322,null,null,1.213E+00,7.605,null,0.4,1.604E+00,1,0,0.000,0.000,0.000,0.000,0000,AUUU,0,55335.411856,null,null,null,null,null,null,null
