cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
5,2.700812,-145.759517,3.1160531000E+02,3.6584814000E+01,311.6047843,36.5841938,0.1559,0.1766,0.0301,12.701,0.036,30.1,1.459E+00,13.005,0.069,15.8,1.362E+00,10.704,0.250,4.3,1.537E+00,7.691,null,null,1.008E+00,1,0,0.000,0.000,0.000,0.000,g000,AABU,0,55336.393885,329777389,13.860,0.023,13.126,0.021,12.900,0.028
6,2.559451,-142.401803,3.1160530600E+02,3.6584865000E+01,311.6047658,36.5843017,0.1431,0.1522,0.0114,12.797,0.034,31.6,2.636E+00,12.748,0.053,20.5,1.141E+00,10.375,0.188,5.8,2.023E+00,7.785,null,0.4,1.326E+00,1,0,0.000,0.000,0.000,0.000,0000,AABU,0,55336.394013,329777389,13.860,0.023,13.126,0.021,12.900,0.028
7,4.454602,117.391956,3.1160223500E+02,3.6623266000E+01,311.6036039,36.6226967,0.2224,0.2524,-0.0768,13.640,0.045,23.9,1.225E+00,13.863,0.127,8.5,1.972E+00,11.381,null,null,1.269E+00,7.460,null,1.3,1.832E+00,1,0,0.000,0.000,0.000,0.000,0000,ABUU,0,55336.526187,329777709,14.829,0.043,14.119,0.039,14.013,0.065
8,4.527184,119.220027,3.1160223100E+02,3.6623317000E+01,311.6035985,36.6227031,0.2272,0.2553,-0.0795,13.673,0.048,22.7,8.418E-01,13.922,0.116,9.4,1.329E+00,11.377,null,0.3,7.801E-01,7.931,null,null,1.065E+00,1,0,0.000,0.000,0.000,0.000,0000,ABUU,0,55336.526314,329777709,14.829,0.043,14.119,0.039,14.013,0.065
