cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
33,3.828016,-48.822255,2.0549882100E+02,-1.3677698000E+01,205.4979973,-13.6769979,0.8867,0.9814,0.3133,15.574,0.158,6.9,5.464E-01,14.968,null,2.0,4.863E-01,11.268,null,null,6.011E-01,7.652,null,null,8.465E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55392.463813,null,null,null,null,null,null,null
51,3.896246,78.228480,2.0767952100E+02,-1.4339803000E+01,207.6806146,-14.3395822,0.2919,0.3088,-0.0673,16.554,null,0.6,1.191E+00,11.650,0.057,19.0,5.635E+00,11.058,null,null,6.348E-01,7.613,null,0.3,1.723E+00,2,0,0.000,0.000,0.000,0.000,0000,UAUU,0,55396.829456,null,null,null,null,null,null,null
52,2.990697,119.177263,2.0771243800E+02,-1.4349713000E+01,207.7131867,-14.3501180,1.8869,2.0317,-0.4270,16.309,0.352,3.1,1.679E+00,14.816,null,null,6.600E-01,11.169,null,null,6.376E-01,7.614,null,null,8.280E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55396.895672,null,null,null,null,null,null,null
58,4.403236,54.991749,2.0794246300E+02,-1.4418793000E+01,207.9434974,-14.4180913,0.2447,0.2668,-0.0427,13.728,0.046,23.4,1.343E+00,13.521,0.131,8.3,1.094E+00,11.043,null,null,6.770E-01,7.132,null,1.7,1.015E+00,1,0,0.000,0.000,0.000,0.000,0000,ABUU,0,55397.358671,1237028636,14.245,0.029,13.871,0.030,13.818,0.058
