cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
5,4.902580,-8.989645,2.3323861200E+02,-1.0476111000E+01,233.2383956,-10.4747659,1.1343,1.2095,0.2713,15.708,0.204,5.3,4.743E-01,15.094,0.351,3.1,1.478E+00,11.340,null,null,9.114E-01,7.669,null,0.4,8.018E-01,1,0,0.000,0.000,0.000,0.000,0000,BBUU,0,55239.809860,null,null,null,null,null,null,null
10,4.314906,-95.304239,2.3342854300E+02,-1.0480203000E+01,233.4273293,-10.4803138,0.8282,0.8611,0.0363,15.441,0.144,7.5,1.015E+00,15.121,0.355,3.1,7.905E-01,11.228,null,0.2,9.427E-01,7.847,null,null,7.830E-01,1,0,0.000,0.000,0.000,0.000,0000,BBUU,0,55240.273115,314395918,16.162,0.104,15.921,0.158,15.292,0.188
17,4.826199,-52.311969,2.3359031400E+02,-1.0483212000E+01,233.5892351,-10.4823924,1.6367,1.8084,0.3573,16.372,0.333,3.3,1.577E+00,15.374,0.507,2.1,5.581E-01,10.939,null,0.8,8.723E-01,7.350,null,1.1,1.027E+00,1,0,0.000,0.000,0.000,0.000,0000,BCUU,0,55240.670028,null,null,null,null,null,null,null
22,2.952785,-71.533883,2.3380467800E+02,-1.0486424000E+01,233.8038868,-10.4861642,1.5941,1.7589,-0.4482,16.271,0.280,3.9,6.678E-01,15.646,null,null,8.199E-01,10.913,null,1.0,9.265E-01,7.719,null,0.1,1.188E+00,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55241.199372,null,null,null,null,null,null,null
