cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
3,4.170189,64.565914,3.0614877900E+02,-2.8635922000E+01,306.1499709,-28.6354245,0.6878,0.7538,-0.2727,15.173,0.115,9.5,9.237E-01,15.629,null,null,1.346E+00,11.343,null,null,8.653E-01,7.199,null,1.4,9.471E-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55307.694453,188447766,15.759,0.059,15.435,0.094,15.227,0.139
12,4.382911,-13.865417,3.0623605700E+02,-2.8631142000E+01,306.2357246,-28.6299600,0.8359,0.8351,0.1196,15.404,0.141,7.7,9.234E-01,15.722,null,null,1.153E+00,null,null,null,null,7.818,null,null,1.047E+00,1,0,0.000,0.000,null,0.000,0000,BUXU,0,55308.223797,188454259,16.170,0.077,15.673,0.133,15.090,null
14,1.640426,-118.438782,3.0626839700E+02,-2.8629445000E+01,306.2679405,-28.6296620,0.5949,0.6317,-0.1532,14.950,0.104,10.4,1.156E+00,15.567,null,null,9.842E+00,11.019,null,0.7,5.398E-01,7.744,null,null,7.902E-01,2,0,0.000,0.000,0.000,0.000,0000,AUUU,0,55308.422190,188454260,15.616,0.052,15.089,0.080,14.933,0.092
