,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,2,4.768920,-125.896596,2.6042413700e+02,-2.0650945000e+01,260.4229902,-20.6517217,17h21m41.52s,-20d39m06.20s,0.4741,0.4776,-0.0237,14.248,0.090,12.1,1.132e+00,14.149,0.172,6.3,1.584e+00,11.219,null,0.1,6.137e-01,6.515,0.185,5.9,1.754e+00,1,0,0.000,0.000,0.000,0.000,0000,ABUB,0,55267.335328,426188363,15.244,0.065,14.468,0.053,14.402,0.076
