,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,6,2.313838,-46.368077,4.8338033000e+01,1.0218228000e+01,48.3375603,10.2186715,03h13m21.01s,10d13m07.22s,0.7375,0.7287,0.1161,15.124,0.125,8.7,1.071e+00,15.157,0.356,3.1,1.941e+00,11.206,0.483,2.2,7.872e-01,7.729,null,null,9.972e-01,1,0,0.000,0.000,0.000,0.000,0000,BBCU,0,55229.984213,null,null,null,null,null,null,null
1,9,4.695022,0.605298,4.8344554000e+01,1.0224672000e+01,48.3445680,10.2259761,03h13m22.70s,10d13m33.51s,0.9941,1.0140,-0.3560,15.659,0.179,6.1,1.167e+00,15.048,null,1.2,1.458e+00,10.943,0.366,3.0,1.511e+00,7.186,null,1.8,9.105e-01,1,0,0.000,0.000,0.000,0.000,0000,BUCU,0,55230.182733,null,null,null,null,null,null,null
