,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,3,4.573014,33.448656,3.2653502300e+02,-2.9086421000e+01,326.5358242,-29.0853611,21h46m08.60s,-29d05m07.30s,1.6372,1.6486,-0.2413,16.221,0.264,4.1,9.110e-01,14.952,null,1.5,1.049e+00,11.324,null,null,6.115e-01,7.850,null,null,7.940e-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55326.483316,null,null,null,null,null,null,null
