,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,10,4.579771,-149.774006,1.1913840400e+02,-4.8877985000e+01,119.1374302,-48.8790842,07h56m32.98s,-48d52m44.70s,1.4364,1.5894,0.3306,16.391,0.327,3.3,7.956e-01,15.632,null,0.2,1.250e+00,11.150,0.364,3.0,1.494e+00,7.250,null,2.0,7.734e-01,1,0,0.000,0.000,0.000,0.000,0000,BUCU,0,55326.369220,null,null,null,null,null,null,null
1,22,2.425252,-65.498007,9.2110073000e+01,-6.6713102000e+01,92.1085224,-66.7128226,06h08m26.05s,-66d42m46.16s,0.4617,0.3984,-0.0879,14.697,0.080,13.6,7.615e-01,14.559,0.184,5.9,7.417e-01,11.574,null,null,1.767e+00,7.998,null,null,8.220e-01,1,0,0.000,0.000,0.000,0.000,0000,ABUU,0,55386.296345,128560536,15.540,0.058,15.301,0.098,15.060,0.148
