,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,8,0.362496,165.994764,1.4185523700e+02,9.3930450000e+00,141.8552617,9.3929473,09h27m25.26s,09d23m34.61s,1.5192,1.5827,0.1704,17.010,null,null,8.386e-01,15.120,null,1.3,7.052e-01,11.326,null,null,1.096e+00,7.103,0.278,3.9,1.127e+00,1,0,0.000,0.000,0.000,0.000,0000,UUUB,0,55322.874302,null,null,null,null,null,null,null
