,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,17,3.482634,156.063906,3.0863044400e+02,-2.3003564000e+01,308.6308704,-23.0044482,20h34m31.41s,-23d00m16.01s,0.8171,0.7836,-0.1203,15.316,0.138,7.9,7.750e-01,14.995,0.321,3.4,5.894e-01,10.757,null,1.1,1.000e+00,7.317,null,0.9,1.084e+00,1,0,0.000,0.000,0.000,0.000,0000,BBUU,1,55311.464428,null,null,null,null,null,null,null
