,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,10,3.561971,159.388331,2.6803617200e+02,-2.2347309000e+01,268.0365486,-22.3482351,17h52m08.77s,-22d20m53.65s,0.0854,0.0792,0.0271,9.398,0.021,51.8,9.344e-01,9.492,0.023,46.2,9.011e-01,9.430,0.103,10.5,1.360e+00,7.643,0.465,2.3,8.824e-01,1,0,0.000,0.000,0.000,0.000,0000,AAAC,0,55274.547236,70471422,11.169,0.024,9.999,0.023,9.641,0.024
1,12,4.647125,-24.181327,2.6805656100e+02,-2.2345945000e+01,268.0559893,-22.3447674,17h52m13.44s,-22d20m41.16s,0.1852,0.1988,0.0570,11.539,0.040,27.0,3.709e+01,11.503,0.049,22.0,1.218e+01,10.930,null,0.3,8.033e-01,7.809,null,null,7.420e-01,2,0,0.000,0.000,0.000,0.000,0000,AAUU,0,55274.811844,70471466,13.891,0.084,12.847,0.113,12.553,0.074
