,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,3,4.991325,97.855918,3.0926511300e+02,-2.3970115000e+01,309.2666161,-23.9703045,20h37m03.99s,-23d58m13.10s,1.4374,1.6079,-0.5120,16.918,null,null,2.981e+00,15.391,null,0.3,1.645e+00,11.233,null,null,3.301e+00,7.038,0.376,2.9,1.190e+01,1,0,0.000,0.000,0.000,0.000,000d,UUUC,0,55311.398467,null,null,null,null,null,null,null
1,6,3.188532,-156.803142,3.0929513800e+02,-2.3969870000e+01,309.2947562,-23.9706841,20h37m10.74s,-23d58m14.46s,1.2236,1.3334,0.1033,15.885,0.208,5.2,1.326e+00,15.044,null,1.3,1.277e+00,11.236,null,null,1.254e+00,7.437,null,0.9,1.227e+00,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55311.663075,null,null,null,null,null,null,null
