,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,10,0.450958,-141.182334,1.5985762300e+02,-8.2416442000e+01,159.8570280,-82.4165396,10h39m25.69s,-82d24m59.54s,0.2587,0.2458,0.1104,13.808,0.046,23.5,6.649e-01,13.769,0.106,10.2,4.563e-01,11.631,null,null,1.782e+00,7.260,null,1.7,1.364e+00,1,0,0.000,0.000,0.000,0.000,0000,AAUU,0,55255.372708,761402623,14.349,0.033,14.004,0.032,13.870,0.049
1,21,3.979161,117.192513,3.1264310600e+02,-5.5273711000e+01,312.6448319,-55.2742161,20h50m34.76s,-55d16m27.18s,1.7763,1.9911,-0.2279,16.554,0.340,3.2,7.070e-01,15.078,null,1.6,1.496e+00,11.498,null,null,1.000e+00,7.508,null,0.8,5.988e-01,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55305.251600,null,null,null,null,null,null,null
