,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,6,4.827961,-110.342255,2.0874073300e+02,-1.2237702000e+01,208.7394463,-12.2381682,13h54m57.47s,-12d14m17.41s,1.3927,1.5039,0.3423,16.078,0.338,3.2,5.282e-01,15.487,null,null,7.496e-01,11.064,0.422,2.6,1.593e+00,7.834,null,null,1.559e+00,1,0,0.000,0.000,0.000,0.000,0000,BUCU,0,55218.174749,null,null,null,null,null,null,null
