,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,1,4.072035,81.340480,1.1191807900e+02,2.1432567000e+01,111.9192803,21.4327373,07h27m40.63s,21d25m57.85s,1.0562,1.1833,0.5205,16.543,null,null,3.302e+00,15.371,null,null,1.963e+00,11.284,0.535,2.0,1.899e+00,7.881,null,null,1.368e+00,1,0,0.000,0.000,0.000,0.000,DD0d,UUCU,0,55290.921870,null,null,null,null,null,null,null
1,15,2.060628,7.024712,1.1197008300e+02,2.1426044000e+01,111.9701582,21.4266121,07h27m52.84s,21d25m35.80s,0.7465,0.7890,-0.2489,15.256,0.131,8.3,2.018e+00,14.958,0.304,3.6,7.642e-01,11.373,null,null,1.558e+00,7.858,null,null,1.186e+00,1,0,0.000,0.000,0.000,0.000,0000,BBUU,0,55292.046645,null,null,null,null,null,null,null
