,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,6,1.958346,-126.477198,2.7744702100e+02,-2.2658338000e+01,277.4465470,-22.6586614,18h29m47.17s,-22d39m31.18s,0.3922,0.4134,-0.0599,13.225,0.078,13.9,1.129e+01,15.349,null,null,5.347e+00,11.040,null,null,1.517e+00,7.502,null,null,9.222e-01,3,0,0.000,0.000,0.000,0.000,000D,AUUU,0,55282.354322,null,null,null,null,null,null,null
1,8,2.080109,67.887852,2.7749285100e+02,-2.2662987000e+01,277.4934311,-22.6627695,18h29m58.42s,-22d39m45.97s,0.3737,0.3979,-0.1236,13.501,0.093,11.7,2.043e+00,13.340,0.122,8.9,1.255e+00,9.102,0.075,14.5,1.209e+01,7.604,null,null,5.771e-01,2,0,0.000,0.000,0.000,0.000,0000,ABAU,0,55282.486626,48160373,14.187,0.022,13.412,0.021,13.246,0.035
