,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,4,3.534514,-157.857521,2.1791218100e+02,-2.1080825000e+01,217.9117844,-21.0817344,14h31m38.83s,-21d04m54.24s,0.1973,0.1858,0.0808,12.781,0.047,23.3,2.551e+01,15.560,null,null,1.516e+01,11.035,null,0.5,9.741e-01,7.561,null,null,2.543e+00,3,0,0.000,0.000,0.000,0.000,0H0d,AUUU,0,55227.373145,null,null,null,null,null,null,null
1,37,4.896436,42.617617,2.1628612500e+02,-1.4630702000e+01,216.2870768,-14.6297011,14h25m08.90s,-14d37m46.92s,1.1327,1.6122,0.6686,16.968,null,null,1.447e+00,15.587,null,null,8.944e-01,9.647,0.223,4.9,1.078e+00,7.833,null,null,1.157e+00,1,0,0.000,0.000,0.000,0.000,000d,UUBU,0,55404.899988,null,null,null,null,null,null,null
