,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,7,3.388082,101.989134,2.7699800000e+01,1.3905847000e+01,27.7007484,13.9056515,01h50m48.18s,13d54m20.35s,1.3575,1.3477,-0.4244,16.211,0.268,4.0,7.517e-01,15.131,null,1.0,6.463e-01,10.608,0.272,4.0,9.164e-01,7.871,null,null,1.400e+00,1,0,0.000,0.000,0.000,0.000,0000,BUBU,0,55400.236120,340213718,16.825,0.142,16.401,0.189,15.681,0.218
1,9,3.983023,64.248050,2.7753884000e+01,1.3927969000e+01,27.7549107,13.9284497,01h51m01.18s,13d55m42.42s,0.6148,0.6157,-0.2049,14.962,0.104,10.5,8.960e-01,15.151,0.374,2.9,1.002e+00,11.146,null,0.4,1.527e+00,7.860,null,null,7.661e-01,1,0,0.000,0.000,0.000,0.000,0000,ACUU,0,55400.368424,340213753,15.356,0.044,15.164,0.066,14.918,0.112
