,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,5,3.683378,-117.220052,2.3323037000e+02,-2.3063966000e+01,233.2293811,-23.0644340,15h32m55.05s,-23d03m51.96s,0.5783,0.6342,-0.1765,14.962,0.114,9.5,7.550e-01,15.330,0.462,2.3,1.569e+00,11.282,null,0.1,1.002e+00,7.483,0.373,2.9,1.506e+00,1,0,0.000,0.000,0.000,0.000,0000,BCUC,0,55242.789569,334609422,15.618,0.061,15.116,0.091,14.668,0.113
1,16,0.340817,-65.206771,2.0861702800e+02,-1.8820502000e+01,208.6169372,-18.8204623,13h54m28.06s,-18d49m13.66s,0.4225,0.4700,0.0478,14.503,0.077,14.1,9.051e-01,14.764,0.363,3.0,7.261e-01,10.761,null,1.0,1.646e+00,7.629,null,null,1.179e+00,1,0,0.000,0.000,0.000,0.000,0000,ACUU,0,55398.747033,69923014,15.119,0.046,14.715,0.052,14.451,0.095
