,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,7,2.861335,4.823767,3.5770688500e+02,-2.4883610000e+00,357.7069519,-2.4875690,23h50m49.67s,-02d29m15.25s,1.6309,1.5275,-0.4060,16.073,0.256,4.2,7.756e-01,15.603,null,null,1.029e+00,11.294,null,null,1.020e+00,7.525,null,0.5,1.602e+00,1,0,0.000,0.000,0.000,0.000,0000,BUUU,0,55365.443293,null,null,null,null,null,null,null
1,10,4.928589,-100.360027,3.5772186000e+02,-2.4840330000e+00,357.7205120,-2.4842792,23h50m52.92s,-02d29m03.41s,1.5071,1.5004,-0.3648,16.191,0.272,4.0,4.755e-01,15.258,null,0.5,2.698e-01,10.864,null,1.1,7.122e-01,7.652,0.457,2.4,1.500e+00,1,0,0.000,0.000,0.000,0.000,0000,BUUC,0,55365.575596,null,null,null,null,null,null,null
