,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,8,4.642770,154.404650,2.7138474200e+02,-2.0050497000e+01,271.3853351,-20.0516601,18h05m32.48s,-20d03m05.98s,0.0753,0.0741,-0.0237,9.216,0.021,51.8,9.618e+00,9.104,0.021,52.6,6.008e+00,8.748,0.067,16.1,2.480e+00,5.876,0.129,8.4,1.655e+01,1,0,0.000,0.000,0.000,0.000,0000,AAAB,0,55277.325621,434328031,13.020,0.036,11.025,0.053,10.144,0.037
1,10,1.047383,-12.077385,2.7141130300e+02,-2.0046806000e+01,271.4112382,-20.0465215,18h05m38.70s,-20d02m47.48s,0.0976,0.0976,-0.0202,9.897,0.023,47.7,2.009e+01,9.725,0.025,42.7,1.923e+01,9.518,0.206,5.3,7.610e-01,7.003,null,1.5,1.286e+00,1,0,0.000,0.000,0.000,0.000,gg00,AABU,0,55277.457925,434327943,13.304,0.037,11.353,0.038,10.607,0.034
