,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,11,1.493938,-164.977289,2.3650079900e+02,-2.0316177000e+01,236.5006843,-20.3165778,15h46m00.16s,-20d18m59.68s,0.0681,0.0719,0.0092,10.439,0.020,53.7,1.568e+00,10.566,0.021,52.9,1.957e+00,10.485,0.265,4.1,1.629e+00,7.730,null,null,8.799e-01,1,0,0.000,0.000,0.000,0.000,0000,AABU,0,55244.972524,30109240,11.219,0.021,10.660,0.023,10.525,0.019
1,15,3.309193,50.386626,2.3667679400e+02,-2.0355810000e+01,236.6775493,-20.3552239,15h46m42.61s,-20d21m18.81s,0.1126,0.1060,0.0072,12.024,0.025,43.5,9.816e-01,12.045,0.038,28.7,8.673e-01,11.254,null,null,1.080e+00,7.755,null,null,1.344e+00,1,0,0.000,0.000,0.000,0.000,0000,AAUU,0,55245.237133,30142860,12.679,0.022,12.198,0.025,12.105,0.029
