,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
0,3,4.263692,-100.110128,2.6073056400e+02,-1.5401320000e+01,260.7293546,-15.4015279,17h22m55.05s,-15d24m05.50s,0.0685,0.0704,-0.0081,9.330,0.020,55.4,1.756e+00,9.518,0.020,55.1,1.330e+00,9.449,0.104,10.4,4.055e-01,7.627,null,0.2,1.299e+00,1,0,0.000,0.000,0.000,0.000,0000,AAAU,0,55267.466741,1275097705,10.549,0.042,9.836,0.026,9.606,0.032
1,8,4.737789,14.505808,2.6075337000e+02,-1.5389803000e+01,260.7537119,-15.3885289,17h23m00.89s,-15d23m18.70s,0.5704,0.6925,-0.1413,14.935,0.118,9.2,9.525e-01,14.605,0.223,4.9,1.109e+00,11.306,0.539,2.0,1.305e+00,7.872,null,null,1.168e+00,1,0,0.000,0.000,0.000,0.000,0000,BBCU,0,55267.731349,1275097785,16.549,0.184,15.695,0.177,15.662,0.248
