,cntr_u,dist_x,pang_x,ra_u,dec_u,ra,dec,clon,clat,igra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ph_qual,sso_flg,mjd,tmass_key,j_m_2mass,_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
15,18,0.550475,174.100748,2.6270375200e+02,7.6030189000e+01,262.7038171,76.0300369,17h30m48.92s,76d01m48.13s,0.5340,0.6282,-0.1522,17.217,null,null,1.036e+00,15.122,0.303,3.6,1.253e+00,9.308,0.077,14.1,1.176e+00,7.120,0.265,4.1,1.253e+00,1,0,0.000,0.000,0.000,0.000,0000,UBAB,0,55281.542034,null,null,null,null,null,null,null
16,19,0.343686,154.266188,2.6241862300e+02,7.6062956000e+01,262.4187951,76.0628700,17h29m40.51s,76d03m46.33s,0.5326,0.6297,-0.1255,17.046,null,null,1.369e+00,14.963,0.277,3.9,1.029e+00,9.359,0.079,13.8,1.092e+00,7.065,0.234,4.6,5.001e-01,1,0,0.000,0.000,0.000,0.000,0000,UBAB,0,55281.674338,null,null,null,null,null,null,null
17,20,0.774182,86.347009,2.6212977100e+02,7.6095633000e+01,262.1306641,76.0956467,17h28m31.36s,76d05m44.33s,0.4930,0.5757,-0.1373,17.167,null,null,4.776e-01,15.254,0.395,2.7,6.736e-01,9.310,0.076,14.3,6.601e-01,6.602,0.154,7.0,8.251e-01,1,0,0.000,0.000,0.000,0.000,0000,UCAB,0,55281.806642,null,null,null,null,null,null,null
18,21,0.259316,77.655104,2.6183714500e+02,7.6128199000e+01,261.8374385,76.1282144,17h27m20.99s,76d07m41.57s,0.5054,0.5852,-0.0589,16.666,null,1.0,8.428e-01,15.011,0.259,4.2,1.291e+00,9.318,0.076,14.3,7.151e-01,6.804,0.188,5.8,7.136e-01,1,0,0.000,0.000,0.000,0.000,0000,UBAB,0,55281.938946,null,null,null,null,null,null,null
19,22,0.834886,77.523606,2.6183662800e+02,7.6128648000e+01,261.8375725,76.1286981,17h27m21.02s,76d07m43.31s,0.5261,0.5425,-0.1772,16.850,0.439,2.5,6.535e-01,14.908,0.241,4.5,1.026e+00,9.333,0.075,14.5,1.201e+00,6.835,0.196,5.5,2.618e-01,1,0,0.000,0.000,0.000,0.000,0000,CBAB,0,55281.939073,null,null,null,null,null,null,null
20,23,0.537698,111.112348,2.6154068600e+02,7.6160648000e+01,261.5412685,76.1605942,17h26m09.90s,76d09m38.14s,0.4506,0.5170,0.0689,16.503,0.318,3.4,7.438e-01,14.572,0.198,5.5,6.819e-01,9.186,0.068,15.9,1.083e+00,6.891,0.202,5.4,8.016e-01,1,0,0.000,0.000,0.000,0.000,0000,BBAB,0,55282.071250,null,null,null,null,null,null,null
21,24,0.230921,177.862957,2.6154014900e+02,7.6161098000e+01,261.5401590,76.1610339,17h26m09.64s,76d09m39.72s,0.4952,0.4940,-0.1444,17.038,null,null,8.928e-01,15.316,0.396,2.7,5.993e-01,9.128,0.064,16.9,7.966e-01,7.006,0.220,4.9,1.429e+00,1,0,0.000,0.000,0.000,0.000,0000,UCAB,0,55282.071377,null,null,null,null,null,null,null
22,25,0.882781,116.521666,2.6123976400e+02,7.6193428000e+01,261.2406834,76.1933185,17h24m57.76s,76d11m35.95s,0.4556,0.4537,-0.1304,17.081,null,null,6.810e-01,14.510,0.168,6.5,1.041e+00,9.091,0.062,17.4,8.526e-01,6.938,0.215,5.0,1.128e+00,1,0,0.000,0.000,0.000,0.000,0000,UBAB,0,55282.203681,null,null,null,null,null,null,null
23,26,1.271523,-3.609790,2.6093542500e+02,7.6225631000e+01,260.9353316,76.2259835,17h23m44.48s,76d13m33.54s,0.2925,0.3012,-0.1017,14.923,0.095,11.5,1.494e+00,13.620,0.088,12.4,1.139e+00,8.926,0.054,20.1,2.102e+00,6.706,0.198,5.5,1.039e+00,1,0,0.000,0.000,0.000,0.000,0000,AAAB,0,55282.335985,null,null,null,null,null,null,null
24,27,1.087431,108.370184,2.6031466100e+02,7.6289603000e+01,260.3158705,76.2895078,17h21m15.81s,76d17m22.23s,0.9995,1.0170,-0.2446,16.455,null,1.9,8.913e-01,14.354,0.154,7.0,8.361e-01,null,null,null,null,null,null,null,null,1,0,0.000,0.000,null,null,0000,UBXX,0,55282.600593,null,null,null,null,null,null,null
25,28,0.454843,108.456768,2.5999808900e+02,7.6321365000e+01,259.9985958,76.3213250,17h19m59.66s,76d19m16.77s,0.3690,0.4101,-0.1203,17.212,null,null,9.603e-01,14.941,0.251,4.3,1.542e+00,8.945,0.054,20.1,9.574e-01,6.911,0.220,4.9,1.191e+00,1,0,0.000,0.000,0.000,0.000,0000,UBAB,0,55282.732897,null,null,null,null,null,null,null
